samples,intensity,group
C.2,16.6526,C
C.2,16.286,C
C.2,17.9909,C
C.2,16.8132,C
C.2,17.8146,C
C.2,19.1564,C
C.2,14.2838,C
C.2,16.8659,C
C.2,16.2268,C
C.2,17.0933,C
C.2,17.5783,C
C.2,17.0126,C
C.2,14.441,C
C.2,16.1615,C
C.2,13.259,C
C.2,17.6288,C
C.2,19.5021,C
C.2,15.536,C
C.2,16.8526,C
C.2,20.2143,C
C.2,16.459,C
C.2,12.884,C
C.2,16.2613,C
C.2,18.0996,C
C.2,20.4246,C
C.2,16.4739,C
C.2,17.8238,C
C.2,15.646,C
C.2,17.3628,C
C.2,19.6806,C
C.2,16.6467,C
C.2,18.7306,C
C.2,18.182,C
C.2,21.7088,C
C.2,15.7864,C
C.2,18.3177,C
C.2,24.3797,C
C.2,15.706,C
C.2,15.9786,C
C.2,16.778,C
C.2,20.9761,C
C.2,15.0447,C
C.2,16.2521,C
C.2,18.7423,C
C.2,14.5673,C
C.2,19.0141,C
C.2,15.1553,C
C.2,15.0839,C
C.2,14.9222,C
C.2,15.4588,C
C.2,18.1862,C
C.2,17.1711,C
C.2,17.9684,C
C.2,13.5106,C
C.2,11.8518,C
C.2,16.674,C
C.2,17.5592,C
C.2,17.3217,C
C.2,17.2458,C
C.2,13.2452,C
C.2,18.1585,C
C.2,14.671,C
C.2,17.3649,C
C.2,15.1552,C
C.2,16.2522,C
C.2,15.7283,C
C.2,16.9347,C
C.2,17.2219,C
C.2,21.6435,C
C.2,17.2248,C
C.2,16.5446,C
C.2,19.1379,C
C.2,18.0706,C
C.2,18.3876,C
C.2,16.4619,C
C.2,18.3375,C
C.2,13.7365,C
C.2,20.6381,C
C.2,22.6715,C
C.2,14.205,C
C.2,15.0728,C
C.2,15.6613,C
C.2,13.636,C
C.2,12.9628,C
C.2,18.3808,C
C.2,22.716,C
C.2,14.802,C
C.2,14.694,C
C.2,16.4675,C
C.2,15.7948,C
C.2,17.56,C
C.2,16.8706,C
C.2,17.3902,C
C.2,16.7391,C
C.2,17.6879,C
C.2,15.6578,C
C.2,15.9286,C
C.2,21.0195,C
C.2,16.5996,C
C.2,15.7575,C
C.2,16.2484,C
C.2,13.8958,C
C.2,16.1891,C
C.2,17.0294,C
C.2,15.591,C
C.2,17.643,C
C.2,16.4688,C
C.2,15.4969,C
C.2,16.5216,C
C.2,17.9265,C
C.2,13.5425,C
C.2,16.4211,C
C.2,17.107,C
C.2,17.929,C
C.2,18.4426,C
C.2,17.3497,C
C.2,20.8107,C
C.2,22.5193,C
C.2,18.812,C
C.2,18.2792,C
C.2,16.6653,C
C.2,17.7396,C
C.2,15.2305,C
C.2,16.2494,C
C.2,14.7105,C
C.2,13.4045,C
C.2,22.0198,C
C.2,15.2045,C
C.2,20.3173,C
C.2,16.2881,C
C.2,17.2641,C
C.2,16.4464,C
C.2,16.6615,C
C.2,17.2747,C
C.2,17.5456,C
C.2,19.704,C
C.2,16.2174,C
C.2,20.7681,C
C.2,15.7996,C
C.2,16.7675,C
C.2,19.7678,C
C.2,18.988,C
C.2,19.88,C
C.2,18.2491,C
C.2,17.6694,C
C.2,14.2917,C
C.2,20.6552,C
C.2,17.2543,C
C.2,17.9126,C
C.2,15.0974,C
C.2,16.3625,C
C.2,19.0199,C
C.2,16.3816,C
C.2,16.2278,C
C.2,16.72,C
C.2,19.7106,C
C.2,15.5289,C
C.2,15.8525,C
C.2,16.8148,C
C.2,20.8772,C
C.2,21.634,C
C.2,24.5475,C
C.2,21.9601,C
C.2,23.768,C
C.2,12.7134,C
C.2,21.6374,C
C.2,18.973,C
C.2,16.419,C
C.2,18.6786,C
C.2,19.667,C
C.2,15.4852,C
C.2,16.1961,C
C.2,18.316,C
C.2,19.3197,C
C.2,17.6118,C
C.2,15.7052,C
C.2,18.1115,C
C.2,12.666,C
C.2,16.6297,C
C.2,18.1391,C
C.2,17.0608,C
C.2,18.8538,C
C.2,21.0376,C
C.2,15.4811,C
C.2,16.9381,C
C.2,12.5088,C
C.2,16.8831,C
C.2,14.9203,C
C.2,17.2194,C
C.2,16.2844,C
C.2,14.9803,C
C.2,17.679,C
C.2,18.6347,C
C.2,13.7382,C
C.2,16.3618,C
C.2,14.8413,C
C.2,18.3591,C
C.2,16.6551,C
C.2,17.004,C
C.2,16.9278,C
C.2,20.5991,C
C.2,15.9708,C
C.2,17.197,C
C.2,18.7667,C
C.2,21.1245,C
C.2,16.3433,C
C.2,18.7532,C
C.2,20.6394,C
C.2,17.1551,C
C.2,20.9493,C
C.2,17.439,C
C.2,14.4147,C
C.2,19.5949,C
C.2,19.7095,C
C.2,17.7639,C
C.2,15.815,C
C.2,19.4468,C
C.2,16.9939,C
C.2,20.9334,C
C.2,17.9446,C
C.2,16.1075,C
C.2,17.5436,C
C.2,17.6121,C
C.2,19.8131,C
C.2,15.606,C
C.2,18.8101,C
C.2,15.4309,C
C.2,20.2883,C
C.2,15.8825,C
C.2,18.9792,C
C.2,16.3448,C
C.2,17.7475,C
C.2,15.7374,C
C.2,19.987,C
C.2,17.0968,C
C.2,16.1273,C
C.2,16.0655,C
C.2,19.3993,C
C.2,15.0242,C
C.2,15.6608,C
C.2,13.7335,C
C.2,16.3804,C
C.2,20.8311,C
C.2,14.6278,C
C.2,14.5193,C
C.2,16.9656,C
C.2,21.3131,C
C.2,17.3044,C
C.2,14.4248,C
C.2,16.6226,C
C.2,19.4244,C
C.2,14.9297,C
C.2,12.154,C
C.2,15.1839,C
C.2,19.3517,C
C.2,13.2714,C
C.2,17.029,C
C.2,18.2171,C
C.2,16.4252,C
C.2,16.4172,C
C.2,17.0123,C
C.2,13.3948,C
C.2,17.3212,C
C.2,17.2822,C
C.2,16.9182,C
C.2,17.4524,C
C.2,16.7227,C
C.2,17.9863,C
C.2,18.7609,C
C.2,17.9336,C
C.2,17.6068,C
C.2,17.3419,C
C.2,16.9999,C
C.2,15.4961,C
C.2,19.3024,C
C.2,21.3037,C
C.2,15.5972,C
C.2,12.9755,C
C.2,15.205,C
C.2,13.7423,C
C.2,15.8063,C
C.2,15.0805,C
C.2,16.2751,C
C.2,13.3426,C
C.2,12.6819,C
C.2,17.8602,C
C.2,13.6424,C
C.2,17.0763,C
C.2,15.8983,C
C.2,15.9858,C
C.2,16.5623,C
C.2,13.0822,C
C.2,17.0162,C
C.2,17.8067,C
C.2,14.289,C
C.2,13.2772,C
C.2,19.9091,C
C.2,12.9195,C
C.2,14.9135,C
C.2,15.5702,C
C.2,14.6794,C
C.2,16.4473,C
C.2,16.6256,C
C.2,13.1208,C
C.2,14.3769,C
C.2,16.3318,C
C.2,16.9939,C
C.2,16.4329,C
C.2,14.8764,C
C.2,17.4161,C
C.2,15.3509,C
C.2,15.3133,C
C.2,15.6514,C
C.2,14.7203,C
C.2,16.0863,C
C.2,15.9649,C
C.2,13.2833,C
C.2,15.4496,C
C.2,17.9693,C
C.2,17.8906,C
C.2,15.7782,C
C.2,14.7325,C
C.2,13.8668,C
C.2,16.2174,C
C.2,16.9195,C
C.2,16.0023,C
C.2,13.2493,C
C.2,14.7776,C
C.2,16.5289,C
C.2,16.7312,C
C.2,16.2059,C
C.2,14.7986,C
C.2,15.8645,C
C.2,15.3316,C
C.2,13.271,C
C.2,17.3211,C
C.2,17.2418,C
C.2,16.2494,C
C.2,13.7958,C
C.2,18.8732,C
C.2,17.1911,C
C.2,17.6725,C
C.2,18.9602,C
C.2,12.7267,C
C.2,14.4171,C
C.2,15.8966,C
C.2,21.3333,C
C.2,18.0928,C
C.2,18.7935,C
C.2,18.9507,C
C.2,19.7858,C
C.2,18.1793,C
C.2,17.5979,C
C.2,15.0918,C
C.2,15.065,C
C.2,17.0296,C
C.2,14.7277,C
C.2,14.558,C
C.2,12.8839,C
C.2,12.8172,C
C.2,14.0298,C
C.2,12.7815,C
C.2,16.5424,C
C.2,18.9188,C
C.2,14.971,C
C.2,16.3633,C
C.2,20.7726,C
C.2,20.7672,C
C.2,16.1808,C
C.2,18.5505,C
C.2,17.7212,C
C.2,17.112,C
C.2,14.6945,C
C.2,23.6733,C
C.2,14.8434,C
C.2,16.3891,C
C.2,16.3967,C
C.2,11.6324,C
C.2,20.2464,C
C.2,16.6301,C
C.2,21.0072,C
C.2,15.5315,C
C.2,14.1978,C
C.2,13.5143,C
C.2,18.5944,C
C.2,15.1552,C
C.2,17.1339,C
C.2,15.8655,C
C.2,13.8081,C
C.2,15.683,C
C.2,15.342,C
C.2,17.7091,C
C.2,14.5852,C
C.2,17.5985,C
C.2,18.064,C
C.2,15.6139,C
C.2,17.6844,C
C.2,19.1761,C
C.2,17.8473,C
C.2,16.9332,C
C.2,19.1866,C
C.2,16.1712,C
C.2,14.93,C
C.2,16.1887,C
C.2,17.2133,C
C.2,17.0241,C
C.2,14.581,C
C.2,16.6266,C
C.2,15.4434,C
C.2,15.7871,C
C.2,15.106,C
C.2,14.7893,C
C.2,16.3225,C
C.2,15.3318,C
C.2,17.6989,C
C.2,15.232,C
C.2,15.3267,C
C.2,17.7991,C
C.2,14.7,C
C.2,15.663,C
C.2,16.9542,C
C.2,12.136,C
C.2,17.5959,C
C.2,15.0354,C
C.2,17.1483,C
C.2,17.3016,C
C.2,13.5684,C
C.2,18.2027,C
C.2,16.7707,C
C.2,17.7769,C
C.2,14.4615,C
C.2,14.7077,C
C.2,18.0623,C
C.2,13.3757,C
C.2,15.808,C
C.2,17.1088,C
C.2,18.3946,C
C.2,15.27,C
C.2,16.4399,C
C.2,15.182,C
C.2,16.2226,C
C.2,14.9063,C
C.2,15.5507,C
C.2,16.6426,C
C.2,17.3361,C
C.2,17.0792,C
C.2,12.7216,C
C.2,15.7669,C
C.2,16.5214,C
C.2,16.1747,C
C.2,12.3048,C
C.2,15.9089,C
C.2,14.6309,C
C.2,18.4206,C
C.2,16.007,C
C.2,15.411,C
C.2,19.2727,C
C.2,17.3434,C
C.2,12.5223,C
C.2,13.8252,C
C.2,18.5903,C
C.2,15.2749,C
C.2,17.9364,C
C.2,14.4779,C
C.2,17.2837,C
C.2,17.8931,C
C.2,16.0058,C
C.2,15.3002,C
C.2,16.3232,C
C.2,16.3242,C
C.2,17.1575,C
C.2,18.2703,C
C.2,17.1561,C
C.2,16.6841,C
C.2,16.4422,C
C.2,16.7671,C
C.2,17.7558,C
C.2,15.287,C
C.2,13.3617,C
C.2,15.9884,C
C.2,18.0646,C
C.2,19.079,C
C.2,14.9916,C
C.2,14.9471,C
C.2,13.9691,C
C.2,15.8724,C
C.2,15.9375,C
C.2,16.6741,C
C.2,16.9995,C
C.2,14.7774,C
C.2,18.9553,C
C.2,16.1752,C
C.2,16.4933,C
C.2,15.1369,C
C.2,12.5009,C
C.2,17.5121,C
C.2,15.7067,C
C.2,15.3959,C
C.2,19.7866,C
C.2,12.7354,C
C.2,16.8551,C
C.2,20.9227,C
C.2,13.0131,C
C.2,15.081,C
C.2,16.6465,C
C.2,20.6777,C
C.2,14.3215,C
C.2,17.1247,C
C.2,15.1544,C
C.2,19.9572,C
C.2,17.7916,C
C.2,15.5229,C
C.2,17.5896,C
C.2,18.9403,C
C.2,17.0835,C
C.2,15.7151,C
C.2,18.228,C
C.2,13.3668,C
C.2,19.3372,C
C.2,14.9105,C
C.2,16.556,C
C.2,15.0475,C
C.2,17.9446,C
C.2,15.8414,C
C.2,19.0894,C
C.2,18.4093,C
C.2,16.3231,C
C.2,13.2549,C
C.2,15.4497,C
C.2,15.5833,C
C.2,15.0341,C
C.2,20.0459,C
C.2,17.8789,C
C.2,17.3012,C
C.2,13.4649,C
C.2,17.3238,C
C.2,14.8522,C
C.2,14.1001,C
C.2,14.8217,C
C.2,14.9624,C
C.2,15.174,C
C.2,14.7198,C
C.2,15.9742,C
C.2,15.1992,C
C.2,19.6968,C
C.2,16.2192,C
C.2,12.9242,C
C.2,16.9506,C
C.2,12.6281,C
C.2,13.9485,C
C.2,15.5369,C
C.2,16.4964,C
C.2,16.9493,C
C.2,16.6261,C
C.2,17.4198,C
C.2,17.584,C
C.2,15.3833,C
C.2,15.4256,C
C.2,14.7053,C
C.2,14.6793,C
C.2,15.0705,C
C.2,16.4048,C
C.2,15.4532,C
C.2,14.7895,C
C.2,14.6958,C
C.2,15.9344,C
C.2,16.3889,C
C.2,15.1708,C
C.2,15.9566,C
C.2,15.8588,C
C.2,16.8955,C
C.2,16.1891,C
C.2,15.7396,C
C.2,18.355,C
C.2,15.2753,C
C.2,16.2849,C
C.2,15.2041,C
C.2,14.6852,C
C.2,14.4512,C
C.2,15.0913,C
C.2,13.0633,C
C.2,14.8136,C
C.2,14.1204,C
C.2,20.8525,C
C.2,18.6104,C
C.2,16.5984,C
C.2,14.3142,C
C.2,19.9559,C
C.2,17.7984,C
C.2,17.8963,C
C.2,16.0542,C
C.2,14.4648,C
C.2,15.3873,C
C.2,13.8755,C
C.2,14.5152,C
C.2,14.9456,C
C.2,15.5345,C
C.2,15.5999,C
C.2,14.2389,C
C.2,16.3426,C
C.2,16.1042,C
C.2,14.9285,C
C.2,14.6407,C
C.2,14.9453,C
C.2,15.6785,C
C.2,16.232,C
C.2,15.9978,C
C.2,14.4154,C
C.2,14.1642,C
C.2,16.9596,C
C.2,15.2287,C
C.2,15.6888,C
C.2,16.3892,C
C.2,15.1181,C
C.2,15.3594,C
C.2,15.6716,C
C.2,12.8673,C
C.2,13.0078,C
C.2,15.4117,C
C.2,15.3819,C
C.2,14.869,C
C.2,16.5837,C
C.2,15.5294,C
C.2,15.1383,C
C.2,14.703,C
C.2,16.3366,C
C.2,14.9407,C
C.2,15.5309,C
C.2,12.4383,C
C.2,16.1879,C
C.2,18.8005,C
C.2,16.2848,C
C.2,15.0759,C
C.2,17.5823,C
C.2,12.212,C
C.2,17.0149,C
C.2,13.4474,C
C.2,15.0406,C
C.2,14.0626,C
C.2,12.9916,C
C.2,17.1112,C
C.2,14.7776,C
C.2,16.3388,C
C.2,15.8462,C
C.2,15.3031,C
C.2,14.6479,C
C.2,16.2005,C
C.2,17.5294,C
C.2,14.9017,C
C.2,16.8701,C
C.2,20.5647,C
C.2,15.2048,C
C.2,15.8393,C
C.2,15.2121,C
C.2,18.3552,C
C.2,19.9122,C
C.2,17.5314,C
C.2,14.794,C
C.2,14.9829,C
C.2,13.2283,C
C.2,15.8786,C
C.2,15.5608,C
C.2,13.7796,C
C.2,14.2185,C
C.2,16.255,C
C.2,15.4391,C
C.2,15.6818,C
C.2,14.9397,C
C.2,13.9782,C
C.2,14.6161,C
C.2,14.6647,C
C.2,18.628,C
C.2,17.4862,C
C.2,16.5761,C
C.2,13.2798,C
C.2,18.4737,C
C.2,16.0387,C
C.2,13.352,C
C.2,17.2231,C
C.2,14.5874,C
C.2,14.2422,C
C.2,14.8837,C
C.2,20.0461,C
C.2,15.2612,C
C.2,15.5971,C
C.2,17.2116,C
C.2,16.7341,C
C.2,19.8967,C
C.2,15.0717,C
C.2,16.2611,C
C.2,13.9316,C
C.2,15.7729,C
C.2,16.1271,C
C.2,14.6846,C
C.2,18.3481,C
C.2,16.0591,C
C.2,15.1968,C
C.2,13.8106,C
C.2,15.3138,C
C.2,16.9332,C
C.2,14.5817,C
C.2,14.8782,C
C.2,16.4818,C
C.2,14.3898,C
C.2,12.5482,C
C.2,15.6371,C
C.2,14.5443,C
C.2,15.9185,C
C.2,15.1508,C
C.2,16.0597,C
C.2,16.9483,C
C.2,16.2011,C
C.2,16.8108,C
C.2,15.9572,C
C.2,18.3436,C
C.2,16.4163,C
C.2,16.1147,C
C.2,19.4039,C
C.2,14.536,C
C.2,15.3535,C
C.2,15.8338,C
C.2,13.5716,C
C.2,16.2317,C
C.2,14.6041,C
C.2,16.0852,C
C.2,15.77,C
C.2,17.4809,C
C.2,15.1468,C
C.2,16.4332,C
C.2,13.9092,C
C.2,16.0125,C
C.2,16.3252,C
C.2,16.2711,C
C.2,17.2307,C
C.2,12.7837,C
C.2,16.8527,C
C.2,15.6598,C
C.2,15.6251,C
C.2,20.6636,C
C.2,13.0595,C
C.2,18.6124,C
C.2,12.5858,C
C.2,16.0806,C
C.2,16.7798,C
C.2,16.8708,C
C.2,14.865,C
C.2,17.1587,C
C.2,16.2346,C
C.2,16.265,C
C.2,14.3621,C
C.2,16.3205,C
C.2,15.4013,C
C.2,18.4709,C
C.2,16.8398,C
C.2,14.7141,C
C.2,13.6975,C
C.2,16.0179,C
C.2,16.8698,C
C.2,14.6999,C
C.2,14.7203,C
C.2,16.8188,C
C.2,16.1427,C
C.2,16.2118,C
C.2,17.4128,C
C.2,17.164,C
C.2,15.8082,C
C.2,15.3283,C
C.2,16.0279,C
C.2,16.3721,C
C.2,14.7693,C
C.2,16.1547,C
C.2,13.5508,C
C.2,16.1997,C
C.2,15.7531,C
C.2,14.6905,C
C.2,16.5062,C
C.2,18.0113,C
C.2,15.0247,C
C.2,16.1943,C
C.2,14.1147,C
C.2,15.1105,C
C.2,12.9996,C
C.2,16.1834,C
C.2,15.7801,C
C.2,18.2997,C
C.2,16.0461,C
C.2,13.2191,C
C.2,18.9023,C
C.2,16.6039,C
C.2,14.7313,C
C.2,14.8174,C
C.2,14.5023,C
C.2,13.007,C
C.2,16.6338,C
C.2,15.8537,C
C.2,13.2048,C
C.2,16.8934,C
C.2,17.1725,C
C.2,15.4794,C
C.2,16.8642,C
C.2,16.5998,C
C.2,15.6273,C
C.2,15.8476,C
C.2,12.2047,C
C.2,15.3588,C
C.2,12.4832,C
C.2,13.0013,C
C.2,14.3306,C
C.2,19.5447,C
C.2,14.0896,C
C.2,14.4409,C
C.2,16.0006,C
C.2,14.0885,C
C.2,15.9264,C
C.2,17.0816,C
C.2,18.031,C
C.2,15.6399,C
C.2,15.3073,C
C.2,16.1486,C
C.2,15.6037,C
C.2,12.7427,C
C.2,16.4803,C
C.2,14.8692,C
C.2,15.8468,C
C.2,17.0249,C
C.2,14.5753,C
C.2,15.6373,C
C.2,15.4048,C
C.2,16.8113,C
C.2,16.8008,C
C.2,16.8374,C
C.2,14.6849,C
C.2,15.3989,C
C.2,14.7899,C
C.2,17.2105,C
C.2,15.7822,C
C.2,14.1389,C
C.2,17.2025,C
C.2,16.1678,C
C.2,16.6077,C
C.2,16.9161,C
C.2,18.3046,C
C.2,15.7869,C
C.2,16.1054,C
C.2,15.2791,C
C.2,12.6176,C
C.2,14.1514,C
C.2,16.5174,C
C.2,16.9353,C
C.2,14.7573,C
C.2,16.0737,C
C.2,15.8139,C
C.2,13.1567,C
C.2,13.5663,C
C.2,17.0055,C
C.2,19.1105,C
C.2,14.5988,C
C.2,15.6333,C
C.2,15.5557,C
C.2,16.4263,C
C.2,17.5614,C
C.2,15.8521,C
C.2,19.0908,C
C.2,17.3653,C
C.2,13.9077,C
C.2,14.0647,C
C.2,13.1886,C
C.2,13.5703,C
C.2,16.479,C
C.2,15.504,C
C.2,16.3437,C
C.2,18.4016,C
C.2,19.5988,C
C.2,15.4518,C
C.2,15.5106,C
C.2,15.1766,C
C.2,17.015,C
C.2,14.4222,C
C.2,18.0876,C
C.2,15.8168,C
C.2,15.1963,C
C.2,16.2757,C
C.2,14.5652,C
C.2,16.3574,C
C.2,14.8604,C
C.2,15.8383,C
C.2,14.9176,C
C.2,17.1638,C
C.2,16.2591,C
C.2,16.8129,C
C.2,16.1286,C
C.2,16.2886,C
C.2,13.8828,C
C.2,17.1942,C
C.2,20.2079,C
C.2,15.7934,C
C.2,15.3692,C
C.2,19.791,C
C.2,15.4625,C
C.2,16.5164,C
C.2,13.5963,C
C.2,15.1724,C
C.2,15.8764,C
C.2,14.8036,C
C.2,17.5721,C
C.2,15.2974,C
C.2,15.8266,C
C.2,14.1419,C
C.2,16.385,C
C.2,14.9609,C
C.2,17.8979,C
C.2,14.6914,C
C.2,12.3738,C
C.2,16.4639,C
C.2,12.3944,C
C.2,14.638,C
C.2,16.6474,C
C.2,16.193,C
C.2,18.8964,C
C.2,13.8521,C
C.2,13.913,C
C.2,14.3783,C
C.2,15.4853,C
C.2,13.4967,C
C.2,12.3192,C
C.2,14.3213,C
C.2,17.7379,C
C.2,15.3225,C
C.2,16.2442,C
C.2,15.8426,C
C.2,13.7789,C
C.2,18.566,C
C.2,16.9791,C
C.2,18.1706,C
C.2,14.7454,C
C.2,17.5017,C
C.2,17.1627,C
C.2,15.563,C
C.2,12.3721,C
C.2,13.8588,C
C.2,15.9719,C
C.2,16.035,C
C.2,14.9159,C
C.2,15.8058,C
C.2,14.202,C
C.2,15.4949,C
C.2,14.3963,C
C.2,16.5923,C
C.2,16.2182,C
C.2,16.2767,C
C.2,14.8608,C
C.2,18.8036,C
C.2,18.5795,C
C.2,16.1154,C
C.2,15.5148,C
C.2,16.2181,C
C.2,19.1447,C
C.2,15.2317,C
C.2,13.4539,C
C.2,16.7832,C
C.2,15.4209,C
C.2,18.7249,C
C.2,16.1411,C
C.2,17.5969,C
C.2,17.2546,C
C.2,13.0654,C
C.2,15.8784,C
C.2,16.6858,C
C.2,18.6617,C
C.2,16.1075,C
C.2,16.3985,C
C.2,15.3886,C
C.2,15.4866,C
C.2,15.7289,C
C.2,17.2357,C
C.2,16.6614,C
C.2,15.0175,C
C.2,21.2863,C
C.2,16.5422,C
C.2,16.2661,C
C.2,17.5788,C
C.2,17.0855,C
C.2,12.7534,C
C.2,13.1457,C
C.2,13.9768,C
C.2,16.9234,C
C.2,15.9928,C
C.2,15.1235,C
C.2,14.1924,C
C.2,14.267,C
C.2,16.6201,C
C.2,16.6877,C
C.2,16.2068,C
C.2,17.3332,C
C.2,15.9596,C
C.2,17.1204,C
C.2,15.3952,C
C.2,14.7367,C
C.2,16.5105,C
C.2,15.2518,C
C.2,14.688,C
C.2,16.1086,C
C.2,17.2166,C
C.2,15.2432,C
C.2,12.7234,C
C.2,14.1146,C
C.2,19.3697,C
C.2,13.3734,C
C.2,13.6284,C
C.2,15.6501,C
C.2,19.0392,C
C.2,16.5199,C
C.2,16.1913,C
C.2,16.8381,C
C.2,17.2926,C
C.2,18.4234,C
C.2,14.8487,C
C.2,16.8135,C
C.2,20.0721,C
C.2,14.2621,C
C.2,14.6328,C
C.2,13.7543,C
C.2,18.5269,C
C.2,15.4257,C
C.2,15.2858,C
C.2,16.6565,C
C.2,20.4245,C
C.2,16.6562,C
C.2,20.3079,C
C.2,18.6548,C
C.2,13.4607,C
C.2,17.9111,C
C.2,13.8707,C
C.2,16.7087,C
C.2,15.4633,C
C.2,11.851,C
C.2,13.7236,C
C.2,12.9362,C
C.2,13.3027,C
C.2,17.5849,C
C.2,15.0441,C
C.2,16.9574,C
C.2,15.7332,C
C.2,12.2168,C
C.2,14.9173,C
C.2,14.834,C
C.2,14.8162,C
C.2,16.7263,C
C.2,14.6872,C
C.2,13.9697,C
C.2,15.5273,C
C.2,14.9425,C
C.2,15.8278,C
C.2,15.696,C
C.2,15.5885,C
C.2,15.7422,C
C.2,12.2422,C
C.2,13.7473,C
C.2,17.2905,C
C.2,18.5593,C
C.2,12.2472,C
C.2,13.2162,C
C.2,12.922,C
C.2,19.7539,C
C.2,16.8665,C
C.2,15.9465,C
C.2,15.7458,C
C.2,14.9788,C
C.2,13.8398,C
C.2,13.3349,C
C.2,15.7975,C
C.2,17.1597,C
C.2,18.509,C
C.2,15.4886,C
C.2,16.0501,C
C.2,15.4578,C
C.2,14.8439,C
C.2,15.6084,C
C.2,16.0085,C
C.2,16.8924,C
C.2,14.9755,C
C.2,17.6675,C
C.2,13.5098,C
C.2,16.368,C
C.2,15.7567,C
C.2,15.7671,C
C.2,24.9754,C
C.2,17.0989,C
C.2,16.1699,C
C.2,16.3276,C
C.2,13.463,C
C.2,17.4313,C
C.2,13.9141,C
C.2,16.1434,C
C.2,16.4597,C
C.2,15.9197,C
C.2,17.2365,C
C.2,13.6656,C
C.2,17.8674,C
C.2,14.9134,C
C.2,16.8998,C
C.2,14.0163,C
C.2,15.222,C
C.2,14.6938,C
C.2,16.1746,C
C.2,15.0234,C
C.2,15.2526,C
C.2,15.9504,C
C.2,15.7171,C
C.2,15.4153,C
C.2,15.2195,C
C.2,15.6815,C
C.2,16.8694,C
C.2,15.0503,C
C.2,16.2777,C
C.2,17.0783,C
C.2,16.5505,C
C.2,19.4549,C
C.2,16.5885,C
C.2,14.3892,C
C.2,15.4765,C
C.2,15.2816,C
C.2,18.0268,C
C.2,16.1235,C
C.2,15.5166,C
C.2,15.2473,C
C.2,16.2119,C
C.2,15.7662,C
C.2,14.7992,C
C.2,16.1071,C
C.2,14.8271,C
C.2,16.072,C
C.2,14.7113,C
C.2,18.3331,C
C.2,15.7267,C
C.2,16.1,C
C.2,16.3326,C
C.2,16.1095,C
C.2,15.7199,C
C.2,16.678,C
C.2,13.7207,C
C.2,18.0358,C
C.2,17.7391,C
C.2,14.0693,C
C.2,14.2213,C
C.2,19.5912,C
C.2,15.563,C
C.2,17.115,C
C.2,16.6589,C
C.2,16.1287,C
C.2,13.5656,C
C.2,15.8023,C
C.2,15.185,C
C.2,15.3762,C
C.2,15.8783,C
C.2,17.341,C
C.2,13.6745,C
C.2,18.3925,C
C.2,19.0286,C
C.2,13.098,C
C.2,15.3232,C
C.2,16.331,C
C.2,14.7234,C
C.2,17.4947,C
C.2,15.7861,C
C.2,14.6289,C
C.2,14.725,C
C.2,14.9771,C
C.2,15.0758,C
C.2,15.5765,C
C.2,15.1451,C
C.2,13.3006,C
C.2,16.5429,C
C.2,14.7388,C
C.2,14.8272,C
C.2,13.6804,C
C.2,16.1064,C
C.2,14.7388,C
C.2,16.3609,C
C.2,16.0489,C
C.2,13.7476,C
C.2,14.8512,C
C.2,15.1466,C
C.2,14.0197,C
C.2,18.3878,C
C.2,15.4603,C
C.2,16.3245,C
C.2,16.8225,C
C.2,14.5245,C
C.2,16.9421,C
C.2,16.1245,C
C.2,15.3935,C
C.2,16.8638,C
C.2,15.3265,C
C.2,18.3306,C
C.2,16.4882,C
C.2,13.6639,C
C.2,13.6012,C
C.2,15.8409,C
C.2,13.054,C
C.2,15.763,C
C.2,13.9848,C
C.2,17.2076,C
C.2,16.2464,C
C.2,18.3042,C
C.2,16.2397,C
C.2,14.4851,C
C.2,13.9649,C
C.2,12.3027,C
C.2,19.7118,C
C.2,16.1497,C
C.2,17.4095,C
C.2,15.9609,C
C.2,16.2721,C
C.2,16.6521,C
C.2,16.9847,C
C.2,17.7323,C
C.2,17.4599,C
C.2,17.1825,C
C.2,16.4943,C
C.2,14.9728,C
C.2,14.9653,C
C.2,13.6308,C
C.2,14.1194,C
C.2,15.6018,C
C.2,16.4355,C
C.2,13.6128,C
C.2,18.0148,C
C.2,12.6155,C
C.2,16.2686,C
C.2,18.0089,C
C.2,12.9524,C
C.2,20.3748,C
C.2,13.6769,C
C.2,15.7763,C
C.2,17.1173,C
C.2,17.1138,C
C.2,17.9606,C
C.2,16.1834,C
C.2,19.6531,C
C.2,13.0733,C
C.2,19.2759,C
C.2,17.7559,C
C.2,14.6171,C
C.2,19.5563,C
C.2,15.6707,C
C.2,13.8883,C
C.2,12.8585,C
C.2,17.6972,C
C.2,14.4728,C
C.2,15.6031,C
C.2,14.687,C
C.2,19.0948,C
C.2,13.8677,C
C.2,15.2517,C
C.2,18.9079,C
C.2,16.6227,C
C.2,20.3742,C
C.2,14.5033,C
C.2,15.223,C
C.2,16.0599,C
C.2,12.7926,C
C.2,14.0228,C
C.2,14.9685,C
C.2,17.1124,C
C.2,13.0098,C
C.2,17.9057,C
C.2,14.9643,C
C.2,14.4337,C
C.2,16.3261,C
C.2,17.4072,C
C.2,17.1582,C
C.2,15.3042,C
C.2,14.5781,C
C.2,17.2779,C
C.2,14.3247,C
C.2,18.1396,C
C.2,14.449,C
C.2,16.9836,C
C.2,17.1164,C
C.2,16.9989,C
C.2,14.468,C
C.2,14.6965,C
